id_cliente,nome_artista,reputacao_artista,altura,largura,peso,material,preco_escultura,preco_base_envio,internacional,envio_expresso,instalacao_incluida,transporte,fragil,pedido_extra_cliente,localizacao_remota,data_agendada,data_entrega,custo
49e5525c-8879-4b1a-9182-649c3518f123,Shelley Wiesner,0.56,11.8872,3.6576,1513.636504,Alumínio,30870.0,89.25,Sim,Não,Não,Aquaviário,Não,Sim,Não,03/05/22,04/05/22,1818.2325
2f98135b-08d0-49ac-aa71-7df14dced99a,Jean Roan,0.15,3.9624,2.4384,1697.794856,Bronze,32182.5,64.3125,Não,Sim,Sim,Aéreo,Não,Sim,Não,02/08/23,04/08/23,1003.0125
6c37e2ea-7532-45ea-b964-4cba95fae4aa,Hung Martin,0.62,3.048,1.2192,408.2328,Latão,27877.5,120.0675,Sim,Não,Sim,Rodoviário,Não,Sim,Não,18/02/19,22/02/19,1849.5225
1a40ea98-6187-45df-b14d-64f78bd08181,Rickey Chacon,0.59,9.144,1.8288,5626.355168,Latão,159495.0,144.795,Não,Não,Não,Rodoviário,Não,Sim,Sim,15/05/22,15/05/22,3235.155
80127091-563d-449c-ae49-9e6be7a9bb3b,William Vanhorn,0.1,6.4008,3.048,196.858928,Madeira,24832.5,98.7,Sim,Não,Sim,Aquaviário,Não,Não,Não,09/04/19,10/04/19,828.345
70a5e404-89c9-4819-983e-279f76f529fc,John Kulick,0.55,6.4008,3.048,276.69112,Alumínio,25935.0,98.805,Não,Sim,Não,Rodoviário,Não,Não,Não,19/07/19,21/07/19,1556.73
17c038c4-0f40-4b51-813a-88d4e5a167fc,Leonard Whalen,0.04,7.315200000000001,3.048,155.128464,Madeira,18690.0,60.27,Não,Sim,Não,Rodoviário,Não,Sim,Não,24/04/20,28/04/20,459.69
c3efccd6-b2d1-4c6e-9bd3-08fac1f300c1,Vanessa Ramos,0.03,7.315200000000001,2.1336,1375.744536,Latão,27825.0,62.16,Sim,Não,Não,Aquaviário,Não,Sim,Não,09/08/20,05/08/20,771.435
257fc0f1-de79-4767-83e9-d3d0fc8aa195,Noemi Scott,0.83,4.572,1.8288,83.460928,Madeira,19425.0,105.3675,Sim,Não,Não,Aquaviário,Não,Não,Não,05/02/19,03/02/19,2338.245
69307103-3ac3-40c8-ae9f-f81a07822e12,Raymond Soto,0.68,14.0208,3.6576,395.985816,Não especificado,34125.0,64.68,Não,Sim,Sim,Não especificado,Não,Não,Não,08/08/20,06/08/20,3507.0
a60e5473-1cc6-4522-a43d-0d91bcd3a760,Samantha Witt,0.02,6.096,2.7432000000000003,2443.046512,Bronze,30555.0,302.4525,Sim,Sim,Não,Aéreo,Não,Sim,Não,15/04/19,15/04/19,1649.3925000000002
7c664340-f65b-49a1-bc4b-0d1a6a38bd2b,Gene Krause,0.4618504347826087,8.8392,4.2672,349.26584,Madeira,29137.5,70.98,Sim,Sim,Sim,Aéreo,Não,Sim,Não,28/01/21,30/01/21,5016.8475
289e2772-a4eb-4689-97fe-9c2234ac80cf,Toccara Gadson,0.02,7.010400000000001,4.2672,4855.70236,Bronze,98175.0,431.7075,Sim,Não,Não,Aquaviário,Não,Sim,Não,07/10/22,07/10/22,1937.25
04209883-c233-4237-a4f7-d5b8d3549724,Sophia Miller,0.53,0.9144,0.6096,4.53592,Alumínio,20527.5,128.36249999999998,Sim,Sim,Não,Aéreo,Não,Sim,Não,04/03/19,05/03/19,968.0475
c893667d-d718-4d1e-8331-5fdaa8dc48ac,Gregory Vasquez,0.06,5.7912,4.572,259.001032,Madeira,33442.5,68.77499999999999,Sim,Sim,Não,Aéreo,Não,Sim,Não,01/08/19,03/08/19,621.6525
ca1e8dac-527f-4e0c-9831-85ef2e7a2da2,Esther Enyart,0.33,9.144,4.8768,912.173512,Alumínio,21000.0,111.825,Não,Não,Não,Rodoviário,Não,Sim,Não,01/03/19,25/02/19,1279.425
a3abee6a-ab5b-4cfb-b593-d18b81ad3e4c,Sandra Ford,0.77,3.6576,2.4384,537.50652,Argila,15750.0,126.105,Não,Sim,Sim,Não especificado,Sim,Não,Não,19/02/19,19/02/19,3040.3275
cd87723f-8a5b-4240-b736-b4d1933074f2,Mary Sorensen,0.51,0.9144,0.9144,23.133192,Bronze,17482.5,89.30250000000001,Não,Não,Sim,Aquaviário,Não,Sim,Não,04/01/19,04/01/19,892.6575
699e8ffd-563e-4bfe-b9aa-324b62c42085,Jacqueline Cano,0.56,1.524,2.4384,1444.236928,Pedra,22837.5,126.4725,Não,Sim,Não,Não especificado,Não,Não,Não,23/02/19,26/02/19,1753.8675
903ab355-90e2-4cfb-ba14-99243d6bf63c,Mark Ray,0.93,6.096,3.048,4406.192688,Latão,318675.0,209.1075,Não,Não,Não,Rodoviário,Não,Sim,Não,02/04/22,01/04/22,19163.97
0507e9bf-42ba-4367-a81f-9ccf9c27d34b,Jacquelynn Glover,0.31,7.315200000000001,2.7432000000000003,998.809584,Argila,28612.5,123.7425,Não,Sim,Não,Aéreo,Sim,Não,Não,05/04/23,05/04/23,1654.3275
9030dd4e-c161-41b9-9189-931ad52938d8,Deanna Serna,0.91,5.486400000000001,3.9624,540.681664,Não especificado,58747.5,130.3575,Sim,Sim,Não,Não especificado,Não,Sim,Não,26/04/23,25/04/23,4677.9075
b6727bfd-e576-44ea-be39-572b1347ed5f,Mark Miller,0.6,4.8768,2.1336,64.863656,Alumínio,22995.0,108.675,Sim,Não,Sim,Aéreo,Não,Sim,Não,24/06/23,27/06/23,1721.895
6e80bada-9b1b-4cd9-8e2c-163373afdb3e,Sarah Ross,0.37,6.096,2.1336,271.248016,Alumínio,21420.0,100.8,Não,Não,Não,Rodoviário,Não,Sim,Não,16/11/22,16/11/22,992.67
98c0d17d-b16d-46be-b34e-372394072b7b,Virginia Smuin,0.5,0.9144,0.6096,7.257472,Argila,26565.0,59.5875,Não,Sim,Sim,Aéreo,Sim,Não,Não,12/12/21,09/12/21,937.1775
49d267a7-2c17-40df-9f5f-eae00dbd3a05,Millicent Dew,0.7,6.4008,3.9624,1112.661176,Argila,60480.0,93.66,Não,Não,Sim,Não especificado,Sim,Sim,Não,19/07/20,21/07/20,2399.8275
6d4a601e-7bc9-47fa-bf49-4c7d795b0740,Tamara Ray,0.13,10.0584,2.7432000000000003,692.634984,Alumínio,28507.5,68.67,Não,Não,Não,Rodoviário,Não,Sim,Não,24/03/22,20/03/22,712.95
6e94d87e-a4a2-4e7a-97ac-1a366d66bf19,Juanita Martin,0.13,3.3528,2.1336,1063.67324,Latão,33600.0,124.5825,Não,Não,Não,Rodoviário,Não,Não,Não,21/08/20,24/08/20,989.3625
e66b6013-16ea-4a14-bff1-b43b247ade40,Maria Ireland,0.25,10.668,5.7912,1048.251112,Alumínio,69195.0,96.075,Não,Não,Sim,Rodoviário,Não,Sim,Não,01/07/22,30/06/22,1200.57
5193350d-bd3b-43e3-9e46-71889f3368d7,Grace Parra,0.77,10.0584,7.62,1537.67688,Alumínio,165480.0,105.735,Sim,Sim,Não,Aéreo,Não,Sim,Não,15/07/20,11/07/20,6015.3975
91af53e3-f714-4e6b-8797-ef7764f34cf1,Patricia Goble,0.15,6.096,1.8288,184.158352,Alumínio,18112.5,128.835,Não,Não,Sim,Não especificado,Não,Sim,Não,25/09/20,25/09/20,929.985
b8491d84-1e94-48a5-802d-8a20c706ebf2,Rebecca Hayes,0.74,1.8288,1.2192,27.21552,Alumínio,32865.0,71.925,Não,Não,Sim,Rodoviário,Não,Sim,Sim,02/08/19,05/08/19,1523.3925000000002
653b770f-6023-416a-b824-b465d82819ec,Gretchen Behr,0.31,5.7912,2.4384,1407.042384,Pedra,520170.0,322.4025,Não,Não,Não,Não especificado,Não,Sim,Não,15/12/20,18/12/20,5310.8475
1ce5dab6-2100-4c09-84e3-19af4eb20ab2,Matthew Cavazos,0.23,6.096,2.4384,606.452504,Argila,15802.5,117.495,Não,Sim,Não,Aéreo,Sim,Sim,Não,05/07/21,05/07/21,1127.805
ca93940e-4135-49f7-960a-e6749b1e5a9f,Cedric Shaw,0.39,2.7432000000000003,1.2192,1407.042384,Não especificado,33232.5,116.8125,Não,Não,Não,Rodoviário,Não,Sim,Não,01/02/20,29/01/20,1277.4825
417a33ef-acc3-49f1-bf42-e2c0280096e2,Amy Rowland,0.47,5.486400000000001,3.9624,208.198728,Madeira,22680.0,118.65,Não,Sim,Sim,Não especificado,Não,Não,Não,07/04/19,11/04/19,1578.0449999999998
b2a987f7-95af-4169-bb6a-3f2e44c49804,Kathryn Rieves,0.14,7.010400000000001,2.4384,4643.874896,Bronze,72502.5,522.375,Sim,Não,Sim,Aéreo,Não,Sim,Não,11/09/21,10/09/21,3586.5375
d2825df0-8208-4caa-8d27-d13afd5b4e44,Nellie Eden,0.53,7.9248,3.048,1316.777576,Não especificado,90510.0,87.675,Não,Sim,Não,Rodoviário,Sim,Sim,Não,02/11/21,01/11/21,1915.2
44dacc18-23b1-4286-af1d-18cfbff1c5d0,Gary Harris,0.36,3.048,1.524,1407.042384,Madeira,16222.5,108.7275,Não,Não,Não,Aéreo,Não,Sim,Não,07/09/20,03/09/20,940.3275
b1297ba2-29dc-4432-8c45-97ecab7f8c1b,Carlos Eidson,0.11,10.3632,6.096,1309.520104,Alumínio,27667.5,99.5925,Não,Não,Sim,Rodoviário,Não,Sim,Não,28/06/21,25/06/21,1009.68
707a8bda-8baa-4ff7-82b9-95b88ec8b963,Clair Sanders,0.55,10.0584,2.1336,4077.79208,Bronze,80010.0,504.8925,Sim,Não,Sim,Aquaviário,Não,Sim,Não,19/09/22,16/09/22,7541.047500000001
543211e0-7ab2-4a92-9eb3-2beaa2ed1073,Shaun Howe,0.39,5.486400000000001,3.048,217.270568,Alumínio,21262.5,131.0925,Sim,Não,Não,Aquaviário,Não,Sim,Não,22/05/23,20/05/23,1355.76
79da4a78-703c-404d-9a2f-48bdf71ae4b4,Carl Spence,0.4618504347826087,6.096,2.1336,102.511792,Madeira,35175.0,88.515,Sim,Sim,Não,Aéreo,Não,Sim,Não,12/03/22,12/03/22,774.1650000000001
7d032995-8f94-42f1-93b2-db71b7677fd4,Hyo Barnes,0.79,6.096,3.048,2432.613896,Latão,53707.5,210.84,Não,Não,Sim,Rodoviário,Não,Não,Não,23/08/20,19/08/20,6023.4825
02e37a38-f2f7-461f-9b77-a6f972d0b5b4,Margaret Wood,0.17,7.010400000000001,1.8288,344.276328,Alumínio,25935.0,72.03,Não,Sim,Não,Não especificado,Não,Não,Não,21/02/20,23/02/20,740.775
36165b6e-2f0c-4315-9964-2e79dd083863,Gary Teague,0.4618504347826087,4.572,2.4384,788.342896,Bronze,24780.0,61.53,Sim,Sim,Não,Não especificado,Não,Sim,Não,06/07/21,05/07/21,1195.95
4ca4681b-c4b5-4c8b-ae9c-1619a05a82bc,Walter Pagan,0.61,4.572,1.8288,352.894576,Argila,24727.5,80.325,Sim,Sim,Não,Aéreo,Sim,Sim,Não,11/08/19,15/08/19,1461.81
bfa64035-319d-48a2-b268-8ec36a9c1cfb,Kathleen Guinn,0.34,4.572,2.1336,1407.042384,Madeira,36592.5,123.6375,Não,Não,Sim,Aquaviário,Não,Sim,Não,02/04/22,31/03/22,1219.995
07955622-d32c-4585-96b8-947f8347c1a8,Linda Ludwig,0.42,14.3256,6.096,3593.355824,Alumínio,59587.5,521.3249999999999,Não,Não,Sim,Rodoviário,Não,Sim,Não,13/12/20,12/12/20,6715.379999999999
586a5b92-61ee-4f68-bc81-90b3446094e7,Michael Franklin,0.71,2.4384,1.2192,2188.127808,Pedra,88672.5,57.4875,Não,Não,Não,Aéreo,Não,Sim,Não,27/04/23,30/04/23,1318.5375
63a97209-8251-466f-a682-e402124b7d79,Mattie Day,0.08,1.8288,1.524,2368.657424,Pedra,39637.5,202.755,Não,Sim,Não,Rodoviário,Não,Sim,Não,30/07/23,30/07/23,1488.6375
a84b48f4-9dab-4633-9371-b988f13e95c8,Frances Kelley,0.91,7.62,2.4384,1315.4168,Bronze,61110.0,62.790000000000006,Não,Não,Sim,Aquaviário,Não,Não,Não,16/03/21,16/03/21,3022.7925
0d0dc193-c9a4-436f-a860-2e1b0ae4f191,Marvin Paradise,0.72,10.0584,3.3528,2032.545752,Argila,27405.0,109.5675,Não,Sim,Não,Aéreo,Sim,Não,Não,27/10/19,29/10/19,4500.7725
fe2c8aea-31b4-48ee-9f22-02db33f1d201,Sara Cooper,0.9,10.3632,3.6576,307.081784,Madeira,32445.0,74.235,Sim,Sim,Não,Aéreo,Não,Sim,Não,02/07/20,30/06/20,5226.4275
953c94f5-270c-4967-b8b3-42a9a2e44baf,Melanie Delligatti,0.38,4.2672,1.8288,349.26584,Argila,16800.0,54.6525,Não,Não,Não,Rodoviário,Sim,Não,Sim,28/06/21,30/06/21,822.885
689e25f5-c892-498e-b02c-c2721202f93d,Sherrie Feltus,0.1,3.048,1.524,5749.732192,Pedra,194722.5,259.9275,Não,Não,Sim,Não especificado,Não,Sim,Não,26/02/22,26/02/22,1931.6325
f273908b-d202-41e6-97b0-95aeb47ab0fb,Katherine Shank,0.4618504347826087,4.8768,2.1336,1956.342296,Latão,96127.5,69.93,Não,Não,Não,Não especificado,Não,Sim,Não,26/05/23,22/05/23,1442.385
84973ed3-5343-4aaa-85d9-2019851ea0c9,Nicholas Mealy,0.8,1.2192,2.4384,42.184056,Não especificado,33232.5,56.0175,Sim,Não,Não,Aquaviário,Não,Sim,Não,04/08/19,07/08/19,1466.2725
0ad2cba0-fd72-412d-8cd3-4d0f4e08cadd,Jesus Willett,0.2,4.8768,2.1336,1407.042384,Alumínio,29715.0,115.395,Sim,Sim,Sim,Aéreo,Não,Sim,Sim,25/07/20,24/07/20,1182.5625
0b475d4b-7ba4-4ed1-aa8a-6aa596658ba4,Robert Castro,0.98,6.4008,2.1336,1407.042384,Latão,55545.0,147.315,Sim,Não,Não,Aéreo,Não,Sim,Sim,26/01/21,26/01/21,5928.929999999999
67e63de9-ca10-4e60-9192-87aa74de9d57,Maria Burnham,0.4618504347826087,5.486400000000001,2.7432000000000003,330.214976,Alumínio,35175.0,97.02,Não,Sim,Não,Não especificado,Não,Sim,Não,29/07/23,29/07/23,835.2225
7639db63-bbce-4efe-b5e2-ce0f0186aded,Stephen Ulrich,0.2,4.2672,2.1336,58.513368,Não especificado,19635.0,115.6575,Não,Sim,Não,Rodoviário,Não,Não,Não,14/05/20,13/05/20,894.2325000000001
f409b158-3e58-46a4-a7da-06172e1fcfb6,William Moore,0.5,1.2192,0.9144,224.981632,Não especificado,35595.0,129.4125,Não,Não,Sim,Não especificado,Não,Sim,Não,04/02/23,02/02/23,1687.4025
2f6a8aa6-f760-4cad-b060-5b6dea3c2f1d,Joe Fleming,0.28,10.0584,5.1816,1179.792792,Alumínio,76072.5,62.370000000000005,Não,Não,Não,Rodoviário,Não,Não,Não,07/02/21,05/02/21,932.505
5537c923-b206-4715-b416-8205be1cb503,Mark Rios,0.65,4.2672,2.1336,1798.49228,Latão,151882.5,67.6725,Sim,Não,Não,Aquaviário,Não,Sim,Não,23/09/20,23/09/20,1498.14
6c1169c8-6f43-4e52-9320-7a73d6ca9788,Melanie Prieto,0.59,10.0584,3.9624,1407.042384,Alumínio,26932.5,103.5825,Não,Não,Não,Rodoviário,Não,Sim,Não,19/06/20,20/06/20,1904.3325
42f61e23-8f18-41e3-bc32-e0b7c7614053,David Morehead,0.24,8.8392,3.3528,1048.251112,Argila,30240.0,123.2175,Não,Não,Não,Rodoviário,Sim,Sim,Não,24/05/20,27/05/20,1096.7775
c888eefa-3287-4102-9b86-e1c9b39bff42,Karen Terry,0.04,7.010400000000001,2.7432000000000003,6486.819192,Latão,16380.0,374.22,Não,Não,Sim,Rodoviário,Não,Sim,Não,20/05/21,17/05/21,2157.225
303810aa-f3cf-471b-929a-c8c9765ef370,Norma Lawson,0.48,2.4384,1.2192,2342.349088,Pedra,117390.0,523.4775,Não,Não,Sim,Aéreo,Não,Não,Não,25/02/21,26/02/21,4488.1725
32e3c4b8-c76b-4bd4-9b62-f5494c9c4789,John Herbst,0.35,8.2296,3.3528,1051.426256,Alumínio,31605.0,125.79,Não,Sim,Não,Aéreo,Não,Não,Não,11/04/19,10/04/19,1714.3875
2b943054-71e0-4182-8f9b-c523b963a39b,Lindsay Lacey,0.59,13.716,2.4384,2049.782248,Alumínio,56752.5,73.395,Não,Não,Sim,Aquaviário,Não,Sim,Não,29/08/21,26/08/21,2312.205
da8f322f-b4eb-470e-a6b0-88751125ca1e,Leslie Childers,0.4618504347826087,5.1816,2.4384,4560.86756,Não especificado,84314.99999999999,425.46,Não,Sim,Não,Não especificado,Não,Sim,Não,12/02/23,13/02/23,2487.8175
3655b9a4-f6ca-4549-b8f9-116907fa89f0,Kathy Martel,0.27,9.7536,2.1336,137.438376,Não especificado,18690.0,125.3175,Não,Sim,Não,Aéreo,Não,Sim,Não,17/12/20,20/12/20,927.3075
ab7044e7-ec63-4bc3-9822-e619438004c5,Thomas Pabon,0.11,6.4008,1.8288,1407.042384,Não especificado,26460.0,67.0425,Não,Não,Sim,Não especificado,Não,Sim,Não,01/09/21,29/08/21,986.2125
d08cdb39-11e7-43fd-98f0-f85e3b55a2cb,Lillian Jones,0.68,7.62,2.7432000000000003,399.16096,Alumínio,28665.0,52.7625,Sim,Não,Sim,Aquaviário,Não,Sim,Não,10/08/23,12/08/23,1692.2324999999998
407a00a2-688d-4c65-b535-56db74e8bffa,Edward Domhoff,0.4618504347826087,11.8872,3.6576,211.373872,Madeira,35700.0,115.7625,Não,Não,Sim,Rodoviário,Não,Sim,Não,07/05/19,05/05/19,1648.605
c978937a-1dfd-4546-8add-0fe71f4d6387,Emory Scott,0.65,3.6576,1.8288,1407.042384,Argila,32917.5,119.0175,Sim,Não,Não,Não especificado,Sim,Não,Não,07/12/21,04/12/21,2386.2825
fa758235-ca24-48e0-9f7a-a27263b6db1e,Matthew Mcallen,0.7,6.096,2.4384,99.79024,Madeira,27930.0,126.315,Sim,Não,Sim,Aquaviário,Não,Não,Não,17/10/20,21/10/20,2338.665
48e52a95-4913-47ff-a38c-0bb3a6cc96fd,Robert Davis,0.4618504347826087,1.524,1.524,85.728888,Bronze,36015.0,128.5725,Não,Sim,Não,Rodoviário,Não,Não,Não,06/02/20,03/02/20,1185.0825
37dd68f5-6c87-4297-9c6b-b41445831651,Tony Sharkey,0.53,5.486400000000001,3.3528,164.653896,Madeira,28822.5,94.6575,Não,Sim,Não,Não especificado,Não,Não,Não,29/10/22,02/11/22,1384.6875
5774ed61-6d92-43b3-9563-827054d142a2,Alan Rhoades,0.92,1.8288,1.524,1407.042384,Latão,25305.0,64.68,Sim,Sim,Sim,Não especificado,Não,Não,Não,12/03/22,08/03/22,2292.2025
d5c06454-4f26-49be-9d64-fc5274163654,Jennifer Oldenburg,0.84,13.1064,4.8768,1799.853056,Alumínio,32970.0,128.625,Sim,Não,Sim,Aquaviário,Não,Sim,Sim,31/03/22,01/04/22,7512.014999999999
df2c3b6a-51d5-45e5-8edb-4e7617e7dead,Jennifer Palmer,0.36,9.144,3.6576,729.829528,Alumínio,28770.0,114.66,Não,Não,Não,Rodoviário,Não,Sim,Não,16/08/22,15/08/22,1262.2575
38426d4b-c9e3-4395-8131-1a759150b7e7,Louis Salsman,0.58,7.315200000000001,3.048,1031.014616,Argila,28612.5,83.5275,Não,Sim,Não,Aéreo,Sim,Sim,Não,11/02/19,11/02/19,2157.5925
6469a4b2-544c-47c2-9194-3fbef088ab46,Isabel Morales,0.19,6.096,2.4384,92.079176,Madeira,28875.0,126.2625,Não,Sim,Sim,Não especificado,Não,Sim,Não,27/06/20,28/06/20,923.685
3a2d36af-494e-4b36-81bd-eab6b9a41d6b,Ryan Hill,0.48,2.7432000000000003,1.2192,60.327736,Argila,26302.5,112.035,Sim,Não,Não,Aquaviário,Sim,Sim,Não,22/05/23,22/05/23,1205.0325
5883d16f-351c-4b8a-8fe1-a70665393a13,Mary Peterson,0.78,3.6576,2.4384,405.96484,Bronze,22785.0,117.3375,Não,Não,Não,Não especificado,Não,Não,Não,09/01/23,05/01/23,2580.7425
dd8219c6-1e9e-4ff0-8524-db625a2ee94d,Tina Smith,0.36,5.486400000000001,1.8288,2667.574552,Latão,74025.0,342.8775,Não,Não,Sim,Não especificado,Não,Sim,Não,07/09/22,11/09/22,2731.2075
6efbc24b-0943-4b91-a941-0ae5d6ef79fe,Maria Wiggins,0.05,1.8288,2.4384,594.659112,Mármore,18427.5,55.23,Não,Não,Não,Não especificado,Não,Sim,Não,28/09/20,30/09/20,762.825
1fd3aa32-e2a1-4e6f-a163-5fd8ef030b44,Ahmed Smith,0.19,6.7056,2.7432000000000003,2853.09368,Bronze,139545.0,371.28,Sim,Não,Sim,Aéreo,Não,Sim,Não,14/06/22,10/06/22,3070.5675
7dfeb987-d259-4e3d-be72-62ebb3a372a7,Abby Gonzales,0.6,5.1816,2.1336,215.002608,Alumínio,25777.5,79.7475,Sim,Não,Não,Aéreo,Não,Sim,Não,21/04/21,21/04/21,1332.24
4aba53c2-863c-4dbb-a8cc-1c7da611132c,Jaqueline Carella,0.46,4.8768,2.1336,1992.176064,Latão,32865.0,90.2475,Não,Não,Sim,Rodoviário,Não,Sim,Sim,18/03/20,20/03/20,1641.6225
f4683755-1c6c-4042-9c23-b0933b3a6fb9,Paul Burrell,0.1,6.7056,3.3528,2348.699376,Bronze,91560.0,355.215,Não,Não,Sim,Rodoviário,Não,Sim,Sim,24/02/20,27/02/20,1965.5475
2bea523b-c604-47b4-b646-f237092163db,Barbara Cooper,0.44,1.524,0.9144,17.690088,Alumínio,23572.5,110.88,Não,Não,Não,Aquaviário,Não,Sim,Não,12/09/22,12/09/22,889.56
510d3f09-1293-4bfd-8436-8c282a968594,Jeffrey Bedard,0.4618504347826087,3.048,1.524,271.248016,Bronze,24727.5,118.4925,Sim,Não,Não,Aquaviário,Não,Sim,Não,15/11/22,19/11/22,1491.4199999999998
469a528b-922c-4b66-8e77-d7b2897a3142,Ralph Denning,0.72,1.524,1.524,35.380176,Não especificado,32497.5,63.315000000000005,Não,Não,Não,Não especificado,Não,Não,Não,16/06/22,16/06/22,1456.2975
8e0d4f3c-f0b6-400f-a7c8-070fd98d6d96,Ethel Hutchinson,0.7,5.1816,2.4384,3827.862888,Latão,390442.5,489.3525,Não,Não,Sim,Não especificado,Não,Não,Não,19/04/19,21/04/19,18504.4125
94d39c16-0f1b-4a51-ac39-395b611e2bb1,Richard Dyer,0.33,8.2296,2.7432000000000003,109.769264,Madeira,32077.5,60.795,Não,Sim,Não,Aéreo,Não,Não,Não,20/07/23,20/07/23,900.4275
762146f1-4783-4f36-8e5a-c42380234ccf,Stanley Plumley,0.12,1.8288,1.524,1329.931744,Mármore,30450.0,99.9075,Não,Não,Não,Rodoviário,Não,Sim,Não,08/11/21,05/11/21,1082.13
5634ff0e-d8fc-4361-9249-121b8254b344,Amanda Larkins,0.63,3.9624,2.1336,63.956472,Madeira,30502.5,101.1675,Não,Sim,Sim,Aéreo,Não,Não,Não,25/07/21,23/07/21,1904.28
905077b7-d1fd-4cb7-bb75-12f3c97298c6,Shane Blakeley,0.78,1.2192,1.2192,12.700576,Madeira,33705.0,129.57,Sim,Sim,Sim,Aéreo,Não,Sim,Não,04/05/19,06/05/19,2056.5825
e06f9803-38ce-4dfc-b645-2ad7699715c9,Ngan Culver,0.02,6.4008,3.3528,6432.388152,Latão,123532.5,196.14,Não,Não,Sim,Rodoviário,Não,Não,Não,01/12/22,02/12/22,1582.035
d4c58f83-765c-430a-8fca-c30107a81976,Jerry Hunt,0.68,1.2192,1.2192,14.968536,Alumínio,27930.0,78.2775,Não,Sim,Sim,Aéreo,Não,Não,Sim,18/07/21,14/07/21,1476.615
996e11ff-5bf5-47a8-91f0-0da3c9f621ca,Brad Strom,0.68,7.315200000000001,2.7432000000000003,1116.743504,Argila,37485.0,116.655,Sim,Não,Não,Aquaviário,Sim,Sim,Não,23/12/20,22/12/20,3303.405
613ae3e8-6a13-4525-9f19-ab28f16b22dc,Jennifer Wright,0.78,6.7056,4.572,4404.831912,Bronze,130357.5,468.7725,Não,Não,Sim,Rodoviário,Não,Sim,Não,17/08/20,20/08/20,10923.255
98143b25-5305-4bff-909a-f7ea8b9cbb6b,Karen Kou,0.34,6.096,2.4384,1407.042384,Bronze,33022.5,130.0425,Sim,Não,Não,Não especificado,Não,Sim,Não,06/01/20,05/01/20,1413.51
c092235e-037e-407c-b69c-0d69ba4b7cb3,Rose Dargis,0.72,5.7912,1.8288,412.76872,Argila,28192.5,61.7925,Não,Não,Não,Rodoviário,Sim,Sim,Não,09/09/21,10/09/21,1528.9575
7c2ff41a-8e8d-4e87-821c-b2d6ddb55d2f,Francis Winkle,0.77,10.3632,2.7432000000000003,1138.969512,Argila,64680.0,60.06,Não,Não,Não,Não especificado,Sim,Sim,Não,18/09/21,21/09/21,1898.2425
134b7e07-74e8-4083-b70e-c728e9d83acc,Kim Rivera,0.39,3.9624,1.8288,145.60303199999998,Alumínio,24360.0,93.1875,Sim,Não,Sim,Aquaviário,Não,Não,Não,06/04/21,03/04/21,1235.3775
c7487ed1-827c-4850-88fe-55c85768773f,Autumn Young,0.41,1.8288,1.2192,128.366536,Bronze,20842.5,106.8375,Não,Sim,Sim,Rodoviário,Não,Não,Não,28/07/21,01/08/21,1051.7325
d8b9c0cc-d259-402f-bde0-3c69a0a7133e,Joseph Cyrus,0.16,7.9248,2.7432000000000003,1407.042384,Bronze,159810.0,344.715,Sim,Não,Sim,Aéreo,Não,Sim,Não,13/10/21,10/10/21,2971.5525
2172fecb-2ada-49b5-8944-2ce140d0a1e6,Raven Tyson,0.31,1.2192,2.4384,27.21552,Argila,19215.0,70.665,Não,Não,Sim,Rodoviário,Sim,Sim,Não,15/06/19,12/06/19,753.27
9613cc57-8c71-4259-920c-9525785cc84a,Jose Szymansky,0.69,6.4008,2.1336,813.744048,Argila,25725.0,114.03,Não,Sim,Não,Aéreo,Sim,Não,Não,16/08/21,14/08/21,3010.455
e1492fef-0177-4059-9d6e-cb79ae46fbb1,Bertha Ford,0.61,4.2672,2.4384,134.263232,Alumínio,22102.5,66.675,Sim,Sim,Sim,Aéreo,Não,Não,Não,15/01/20,15/01/20,1586.1825
d04a8e05-4779-4284-9ab7-153b84e6d197,Louie Biasi,0.47,7.315200000000001,3.048,5491.638344,Bronze,114082.5,134.2425,Não,Não,Não,Rodoviário,Não,Sim,Não,29/05/23,02/06/23,1855.77
629cfef2-243b-4c7f-9295-96ec2b7a4c08,Catherine Everhart,0.77,1.2192,1.2192,1407.042384,Mármore,15855.0,114.03,Não,Sim,Não,Rodoviário,Não,Não,Não,22/11/20,20/11/20,1778.385
afe25586-5020-4699-b0ec-e560de2875b3,Kim Shull,0.4618504347826087,4.572,1.8288,184.158352,Não especificado,23625.0,84.525,Não,Não,Não,Rodoviário,Não,Sim,Não,27/11/21,27/11/21,1311.2925
f14839e1-483a-46a8-968d-0bc68dab3889,Pete Caldwell,0.09,5.7912,2.4384,1846.573032,Bronze,28717.5,54.8625,Não,Não,Sim,Aéreo,Não,Sim,Não,13/08/20,11/08/20,890.6099999999999
dd5887c1-87a8-4d60-badb-3cef017d9647,Frances Favero,0.37,12.192,4.572,4905.143888,Argila,165480.0,335.6325,Não,Não,Sim,Rodoviário,Sim,Não,Não,09/05/22,12/05/22,4884.915
51728d96-7d85-4109-9221-f2ef00299639,John Robuck,0.62,6.096,2.7432000000000003,6801.61204,Latão,264180.0,384.09,Sim,Não,Sim,Aquaviário,Não,Sim,Não,30/04/23,01/05/23,7872.1125
12a0c69c-144f-4d49-a922-b1468d39f515,David Gagliano,0.13,6.096,1.8288,36.28736,Madeira,18952.5,122.955,Não,Sim,Não,Aéreo,Não,Não,Sim,09/09/20,07/09/20,928.8825
